Year,Settlement ID,Name,X,Y,Population,Growth Rate (%),Power Usage (MW),Power Usage Per Capita (kW)
2034,Leitrim, Cork County,Leitrim,25780.475532,36311.333750,1248,1.79%,1.49,1.195
2034,Columbkille, Longford,Columbkille,37157.492553,14121.921250,1202,1.18%,1.44,1.195
2034,Finnoe, Tipperary,Finnoe,15150.212766,14512.250000,1118,1.36%,1.34,1.195
2034,Tibradden, Dún Laoghaire-Rathdown,Tibradden,45918.324468,23051.448750,1031,0.19%,1.23,1.195
2034,Ballinascorney, South Dublin,Ballinascorney,44744.680851,23038.250000,953,0.21%,1.14,1.195
2034,Terenure D, Dublin City,Terenure D,45852.201064,23880.197500,855,1.79%,1.02,1.195
2034,Money, Wicklow,Money,46342.992553,25341.695000,343,1.18%,0.41,1.195
2035,Blanchardstown-Blakestown, Fingal,Blanchardstown-Blakestown,46281.484804,25592.220049,360312,1.00%,439.22,1.219
2035,Lucan-Esker, South Dublin,Lucan-Esker,44902.901460,23856.296106,328941,0.00%,400.98,1.219
2035,Navan Rural, Meath,Navan Rural,42096.164632,27482.147564,215215,1.20%,262.35,1.219
2035,Naas Urban, Kildare,Naas Urban,41321.181309,23037.624918,243308,0.80%,296.59,1.219
2035,Glencullen, Dún Laoghaire-Rathdown,Glencullen,46935.222061,23452.851655,255212,1.20%,311.10,1.219
2035,Carrigaline/Monkstown Rural/Douglas, Cork City,Carrigaline/Monkstown Rural/Douglas,22557.984859,6169.848473,220599,0.20%,268.91,1.219
2035,Ballycummin, Limerick,Ballycummin,21036.529293,15234.984837,153548,1.20%,187.17,1.219
2035,Ennis Rural, Clare,Ennis Rural,17735.909984,17714.307763,85524,1.40%,104.25,1.219
2035,Tralee Rural, Kerry,Tralee Rural,10435.770153,9832.739088,112984,0.20%,137.73,1.219
2035,Kilkenny Rural, Kilkenny,Kilkenny Rural,35797.513337,15081.473731,62664,1.00%,76.39,1.219
2035,Portlaoighise Rural, Laois,Portlaoighise Rural,35052.416753,20486.881673,62831,1.00%,76.59,1.219
2035,Barna, Galway City,Barna,16332.211455,23418.185094,84563,1.80%,103.08,1.219
2035,Carlow Rural, Carlow,Carlow Rural,39553.324186,17508.919882,43787,0.60%,53.38,1.219
2035,Kilmacanoge, Wicklow,Kilmacanoge,47107.200116,20953.700571,132988,0.40%,162.11,1.219
2035,Dundalk Rural (South), Louth,Dundalk Rural (South),44897.535997,31279.191956,121265,1.20%,147.82,1.219
2035,Wexford Rural, Wexford,Wexford Rural,43561.683046,13349.338897,121182,0.20%,147.72,1.219
2035,Carrigaline, Cork County, 047072,Carrigaline,22796.386424,6084.975638,231799,1.80%,282.56,1.219
2035,Grange A, Dublin City,Grange A,46131.369821,24442.605439,646182,0.20%,787.69,1.219
2035,Letterkenny Rural, Donegal,Letterkenny Rural,30831.693768,44399.167500,122348,0.40%,149.14,1.219
2035,Tullamore Urban, Offaly,Tullamore Urban,33054.790165,23135.397371,42545,1.00%,51.86,1.219
2035,Mullingar Rural, Westmeath,Mullingar Rural,33973.351635,26234.734608,50867,1.20%,62.01,1.219
2035,Fair Gate, Louth,Fair Gate,45169.690906,28953.057423,24060,1.60%,29.33,1.219
2035,Arklow No. 1 Urban, Wicklow,Arklow No. 1 Urban,47319.468085,17629.565000,11359,1.00%,13.85,1.219
2035,Tramore, Waterford,Tramore,36049.887005,10091.581524,78777,0.60%,96.03,1.219
2035,Cavan Rural, Cavan,Cavan Rural,36184.242769,31809.763302,52144,1.80%,63.56,1.219
2035,Athlone East Rural, Westmeath,Athlone East Rural,28294.920213,25299.032500,14058,0.20%,17.14,1.219
2035,Castlebar Rural, Mayo,Castlebar Rural,14664.074825,30439.448060,77278,0.00%,94.20,1.219
2035,Sligo West, Sligo,Sligo West,21844.986781,35463.972694,50220,0.40%,61.22,1.219
2035,Edenderry Urban, Offaly,Edenderry Urban,37747.657447,24290.293750,8341,1.20%,10.17,1.219
2035,Ballinasloe Urban, Galway County,Ballinasloe Urban,18537.872001,23940.008488,108415,0.00%,132.16,1.219
2035,Thurles Urban, Tipperary,Thurles Urban,28705.125307,14915.898498,65672,0.00%,80.05,1.219
2035,Roscrea, Tipperary,Roscrea,26107.822927,18256.967498,24866,0.00%,30.31,1.219
2035,Tuam Rural, Galway County,Tuam Rural,18547.684043,26426.445000,7183,1.00%,8.76,1.219
2035,Mallow North Urban, Cork County,Mallow North Urban,21301.682053,10412.034003,24967,1.00%,30.43,1.219
2035,Monaghan Rural, Monaghan,Monaghan Rural,39219.560301,34802.805837,35120,1.80%,42.81,1.219
2035,Clonmel West Urban, Tipperary,Clonmel West Urban,31358.844952,11970.628763,25999,0.40%,31.69,1.219
2035,Kilculliheen, Kilkenny,Kilculliheen,37435.106383,10746.625000,6318,1.80%,7.70,1.219
2035,Longford Rural, Longford,Longford Rural,30093.166218,28554.656070,30529,1.00%,37.21,1.219
2035,Newcastle Urban, Limerick,Newcastle Urban,15756.219175,12922.134758,11748,1.40%,14.32,1.219
2035,Roscommon Rural, Roscommon,Roscommon Rural,24759.141588,28787.033878,36780,1.00%,44.83,1.219
2035,Menlough, Galway City,Menlough,21545.142553,25266.612500,5923,1.20%,7.22,1.219
2035,Graigue Rural, Laois,Graigue Rural,31421.065957,17554.388750,5841,0.60%,7.12,1.219
2035,Dungarvan No. 1 Urban, Waterford,Dungarvan No. 1 Urban,31409.557917,7995.836722,13309,0.20%,16.22,1.219
2035,Birr Urban, Offaly,Birr Urban,28360.910072,21592.478184,7607,1.00%,9.27,1.219
2035,Carrick-On-Shannon, Leitrim,Carrick-On-Shannon,27649.460195,32101.722215,12164,0.80%,14.83,1.219
2035,Carrickmacross Rural, Monaghan,Carrickmacross Rural,41289.108511,32224.722500,4701,0.60%,5.73,1.219
2035,Ballina Urban, Mayo,Ballina Urban,15371.603191,33936.852500,8158,0.80%,9.94,1.219
2035,Bantry Urban, Cork County,Bantry Urban,11831.453859,3421.710620,8486,0.80%,10.34,1.219
2035,Tramore C, Cork City,Tramore C,36723.444556,9537.151895,4420,0.00%,5.39,1.219
2035,Magheraclogher, Donegal,Magheraclogher,24245.267585,45253.640425,7708,0.40%,9.40,1.219
2035,Kilrush Urban, Clare,Kilrush Urban,11851.729787,15508.748750,3058,0.39%,3.73,1.219
2035,Crumpaun, Galway County,Crumpaun,6367.337556,26066.815820,8196,0.20%,9.99,1.219
2035,Belmullet, Mayo,Belmullet,6351.537877,35228.418929,3460,0.20%,4.22,1.219
2035,Manorhamilton, Leitrim,Manorhamilton,25052.915991,36367.644365,5276,1.21%,6.43,1.219
2035,Glinn, Kerry,Glinn,3436.709811,9529.406481,3810,0.00%,4.64,1.219
2035,Ballynahaglish, Kerry,Ballynahaglish,15283.912766,33412.065000,1846,1.82%,2.25,1.219
2035,Kilcummin, Galway County, 067122,Kilcummin,14722.482979,36043.035000,1538,1.38%,1.87,1.219
2035,Inishmore, Galway County,Inishmore,9238.386170,21600.553750,1477,0.00%,1.80,1.219
2035,Limerick, Wexford,Limerick,20992.235106,15797.987500,1157,0.43%,1.41,1.219
2035,Coomlogane, Cork County,Coomlogane,18528.986923,6575.630157,102951,0.40%,125.50,1.219
2035,Cong, Mayo,Cong,13880.742852,30385.514766,51068,1.60%,62.25,1.219
2035,Sunday's Well B, Cork City,Sunday's Well B,22500.913429,6169.805489,20388,1.40%,24.85,1.219
2035,Broadford, Limerick,Broadford,20182.311177,13747.937079,60193,0.40%,73.37,1.219
2035,Ladytown, Kildare,Ladytown,40171.613209,22314.627521,26410,0.20%,32.19,1.219
